job,system,filing_year,borough,building_type,stories,size,filing_to_signoff_days,filing_to_signoff_months,filing_to_permit_days,filing_to_permit_months,filing_to_co_days,filing_to_co_months,has_co,pc_filed
S00604140-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),56,1.8,2,0.1,,,False,
S00604148-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),56,1.8,2,0.1,,,False,
S00604160-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),55,1.8,1,0.0,,,False,
S00604267-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),246,8.1,1,0.0,,,False,
S00604267-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),323,10.6,147,4.8,,,False,
S00604271-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),246,8.1,1,0.0,,,False,
S00604271-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),344,11.3,147,4.8,,,False,
S00605375-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),468,15.4,0,,,,False,
S00605375-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),414,13.6,45,1.5,,,False,
S00605375-S3,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),21,0.7,10,0.3,,,False,
S00605375-S4,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),21,0.7,10,0.3,,,False,
S00605385-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),414,13.6,45,1.5,,,False,
S00605385-S2,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),21,0.7,10,0.3,,,False,
S00605385-S3,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),19,0.6,8,0.3,,,False,
S00605429-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),260,8.5,21,0.7,,,False,
S00605435-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),260,8.5,21,0.7,,,False,
S00605442-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),283,9.3,21,0.7,,,False,
S00605450-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),302,9.9,20,0.7,,,False,
S00605833-S1,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),894,29.4,604,19.8,,,False,
S00605833-S2,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),728,23.9,568,18.7,,,False,
S00605942-S1,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),370,12.2,34,1.1,,,False,
S00605942-S3,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),189,6.2,22,0.7,,,False,
S00606751-S1,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),357,11.7,49,1.6,,,False,
S00606755-S1,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),357,11.7,49,1.6,,,False,
S00606755-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),151,5.0,34,1.1,,,False,
S00607199-S2,DOB NOW,2022,STATEN ISLAND,OTHERS,0,Mid (4-10 fl),644,21.2,435,14.3,,,False,
S00607199-S4,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Mid (4-10 fl),525,17.2,222,7.3,,,False,
S00607199-S6,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Mid (4-10 fl),363,11.9,13,0.4,,,False,
S00608982-S1,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),362,11.9,83,2.7,,,False,
S00608982-S2,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),338,11.1,2,0.1,,,False,
S00608982-S4,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),48,1.6,2,0.1,,,False,
S00608982-S5,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),48,1.6,4,0.1,,,False,
S00609004-S1,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),405,13.3,43,1.4,,,False,
S00609004-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),449,14.8,4,0.1,,,False,
S00609004-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),439,14.4,4,0.1,,,False,
S00610739-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),244,8.0,2,0.1,,,False,
S00614351-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),171,5.6,7,0.2,,,False,
S00614351-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),45,1.5,14,0.5,,,False,
S00615952-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),456,15.0,8,0.3,,,False,
S00615952-S4,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),628,20.6,1,0.0,,,False,
S00616654-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),601,19.7,252,8.3,,,False,
S00616654-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),598,19.6,252,8.3,,,False,
S00616659-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),601,19.7,252,8.3,,,False,
S00616659-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),598,19.6,252,8.3,,,False,
S00617298-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),195,6.4,5,0.2,,,False,
S00617940-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),293,9.6,5,0.2,,,False,
S00617940-S3,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),329,10.8,4,0.1,,,False,
S00617940-S4,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),67,2.2,4,0.1,,,False,
S00619282-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),429,14.1,71,2.3,,,False,
S00619282-S3,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),415,13.6,23,0.8,,,False,
S00619282-S4,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),222,7.3,218,7.2,,,False,
S00620407-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),592,19.4,111,3.6,,,False,
S00620407-S3,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),684,22.5,144,4.7,,,False,
S00620407-S4,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),514,16.9,151,5.0,,,False,
S00621485-S1,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),524,17.2,185,6.1,,,False,
S00621485-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),290,9.5,170,5.6,,,False,
S00621488-S1,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),524,17.2,185,6.1,,,False,
S00621488-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),290,9.5,174,5.7,,,False,
S00622155-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),440,14.5,146,4.8,,,False,
S00622155-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),440,14.5,5,0.2,,,False,
S00625951-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),343,11.3,19,0.6,,,False,
S00625951-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),156,5.1,2,0.1,,,False,
S00625958-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),343,11.3,19,0.6,,,False,
S00625958-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),156,5.1,2,0.1,,,False,
S00630866-S1,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),373,12.3,58,1.9,,,False,
S00630866-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),174,5.7,154,5.1,,,False,
S00630869-S1,DOB NOW,2021,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),385,12.6,58,1.9,,,False,
S00630869-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),174,5.7,154,5.1,,,False,
S00632937-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),405,13.3,1,0.0,,,False,
S00632937-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),145,4.8,6,0.2,,,False,
S00633391-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),629,20.7,166,5.5,,,False,
S00633391-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),126,4.1,17,0.6,,,False,
S00633391-S3,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),450,14.8,65,2.1,,,False,
S00633711-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),409,13.4,17,0.6,,,False,
S00633711-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),360,11.8,3,0.1,,,False,
S00633730-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),410,13.5,17,0.6,,,False,
S00633730-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),355,11.7,3,0.1,,,False,
S00633741-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),446,14.7,17,0.6,,,False,
S00633741-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),388,12.7,2,0.1,,,False,
S00633748-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),446,14.7,17,0.6,,,False,
S00633748-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),388,12.7,2,0.1,,,False,
S00633760-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),225,7.4,18,0.6,,,False,
S00633760-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),283,9.3,2,0.1,,,False,
S00633766-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),225,7.4,18,0.6,,,False,
S00633766-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),345,11.3,2,0.1,,,False,
S00633770-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),249,8.2,42,1.4,,,False,
S00633770-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),337,11.1,51,1.7,,,False,
S00633787-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),249,8.2,42,1.4,,,False,
S00633787-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),355,11.7,51,1.7,,,False,
S00633790-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),277,9.1,22,0.7,,,False,
S00633790-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),275,9.0,68,2.2,,,False,
S00633795-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),305,10.0,22,0.7,,,False,
S00633795-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),303,10.0,68,2.2,,,False,
S00634533-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),408,13.4,2,0.1,,,False,
S00636600-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),408,13.4,1,0.0,,,False,
S00636862-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),408,13.4,1,0.0,,,False,
S00638284-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),405,13.3,1,0.0,,,False,
S00638284-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),145,4.8,6,0.2,,,False,
S00638284-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),168,5.5,145,4.8,,,False,
S00639831-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),297,9.8,241,7.9,,,False,
S00639831-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),405,13.3,52,1.7,,,False,
S00639838-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),297,9.8,241,7.9,,,False,
S00639838-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),427,14.0,74,2.4,,,False,
S00639838-S3,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),295,9.7,239,7.9,,,False,
S00639847-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),295,9.7,239,7.9,,,False,
S00639847-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),546,17.9,2,0.1,,,False,
S00639847-S3,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),427,14.0,61,2.0,,,False,
S00639847-S4,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),295,9.7,239,7.9,,,False,
S00639853-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),297,9.8,241,7.9,,,False,
S00639853-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),375,12.3,28,0.9,,,False,
S00639863-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),361,11.9,14,0.5,,,False,
S00639877-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),300,9.9,244,8.0,,,False,
S00639877-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),379,12.5,28,0.9,,,False,
S00640037-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),629,20.7,166,5.5,,,False,
S00640037-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),126,4.1,17,0.6,,,False,
S00640045-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),673,22.1,166,5.5,,,False,
S00640046-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),597,19.6,166,5.5,,,False,
S00640046-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),126,4.1,17,0.6,,,False,
S00640051-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),629,20.7,166,5.5,,,False,
S00640055-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),629,20.7,166,5.5,,,False,
S00640055-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),126,4.1,17,0.6,,,False,
S00645028-S1,DOB NOW,2022,STATEN ISLAND,OTHERS,0,Mid (4-10 fl),1112,36.5,127,4.2,,,False,
S00646529-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),426,14.0,2,0.1,,,False,
S00646529-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),34,1.1,5,0.2,,,False,
S00646583-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),426,14.0,2,0.1,,,False,
S00646583-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),34,1.1,5,0.2,,,False,
S00650328-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),468,15.4,61,2.0,,,False,
S00654073-I1,DOB NOW,2022,STATEN ISLAND,OTHERS,0,Mid (4-10 fl),1101,36.2,392,12.9,,,False,
S00654073-S1,DOB NOW,2022,STATEN ISLAND,OTHERS,0,Mid (4-10 fl),972,31.9,483,15.9,,,False,
S00654534-S1,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Small (1-3 fl),113,3.7,8,0.3,,,False,
S00656792-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),471,15.5,399,13.1,,,False,
S00656792-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),465,15.3,87,2.9,,,False,
S00656933-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),471,15.5,398,13.1,,,False,
S00656933-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),465,15.3,86,2.8,,,False,
S00658948-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),509,16.7,39,1.3,,,False,
S00658948-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),289,9.5,281,9.2,,,False,
S00658950-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),494,16.2,39,1.3,,,False,
S00658950-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),441,14.5,435,14.3,,,False,
S00658957-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),509,16.7,39,1.3,,,False,
S00658957-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),322,10.6,302,9.9,,,False,
S00659900-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),740,24.3,208,6.8,,,False,
S00659900-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),20,0.7,6,0.2,,,False,
S00660112-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),731,24.0,208,6.8,,,False,
S00660114-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),731,24.0,208,6.8,,,False,
S00660114-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),725,23.8,5,0.2,,,False,
S00660114-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),20,0.7,6,0.2,,,False,
S00661897-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),376,12.4,63,2.1,,,False,
S00661897-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),12,0.4,4,0.1,,,False,
S00661899-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),335,11.0,64,2.1,,,False,
S00663210-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),396,13.0,7,0.2,,,False,
S00663210-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),28,0.9,1,0.0,,,False,
S00663211-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),396,13.0,4,0.1,,,False,
S00663211-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),28,0.9,1,0.0,,,False,
S00669638-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),245,8.0,35,1.1,,,False,
S00669638-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),246,8.1,18,0.6,,,False,
S00669638-S3,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),29,1.0,2,0.1,,,False,
S00669638-S4,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),29,1.0,1,0.0,,,False,
S00670397-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),219,7.2,183,6.0,,,False,
S00670397-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),373,12.3,3,0.1,,,False,
S00670732-I1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),487,16.0,192,6.3,,,False,
S00670732-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),453,14.9,246,8.1,,,False,
S00670890-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),231,7.6,13,0.4,,,False,
S00670890-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),218,7.2,11,0.4,,,False,
S00671515-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),375,12.3,26,0.9,,,False,
S00671515-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),295,9.7,7,0.2,,,False,
S00671519-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),403,13.2,26,0.9,,,False,
S00671519-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),315,10.3,7,0.2,,,False,
S00671521-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),516,17.0,26,0.9,,,False,
S00671521-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),315,10.3,7,0.2,,,False,
S00671524-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),330,10.8,96,3.2,,,False,
S00671524-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),330,10.8,6,0.2,,,False,
S00671623-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),330,10.8,96,3.2,,,False,
S00671623-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),330,10.8,6,0.2,,,False,
S00671671-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),326,10.7,28,0.9,,,False,
S00671671-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),182,6.0,5,0.2,,,False,
S00671674-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),266,8.7,28,0.9,,,False,
S00671674-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),182,6.0,5,0.2,,,False,
S00671678-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),295,9.7,1,0.0,,,False,
S00671678-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),182,6.0,5,0.2,,,False,
S00671682-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),235,7.7,0,,,,False,
S00671682-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),186,6.1,5,0.2,,,False,
S00674025-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),336,11.0,98,3.2,,,False,
S00674025-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),186,6.1,3,0.1,,,False,
S00674855-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),595,19.5,92,3.0,,,False,
S00674855-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),569,18.7,29,1.0,,,False,
S00674855-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),28,0.9,10,0.3,,,False,
S00674856-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),595,19.5,83,2.7,,,False,
S00674856-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),28,0.9,10,0.3,,,False,
S00675241-I1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),411,13.5,162,5.3,,,False,
S00675284-I1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),411,13.5,173,5.7,,,False,
S00678164-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),295,9.7,272,8.9,,,False,
S00678164-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),353,11.6,70,2.3,,,False,
S00680767-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),255,8.4,7,0.2,,,False,
S00680767-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),245,8.0,1,0.0,,,False,
S00680767-S3,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),140,4.6,2,0.1,,,False,
S00684098-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),775,25.5,304,10.0,,,False,
S00684098-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),548,18.0,3,0.1,,,False,
S00684098-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),369,12.1,294,9.7,,,False,
S00684098-S4,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),553,18.2,119,3.9,,,False,
S00685063-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),239,7.9,1,0.0,,,False,
S00685063-S2,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),140,4.6,2,0.1,,,False,
S00685121-S1,DOB NOW,2022,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),257,8.4,1,0.0,,,False,
