job,filing_year,borough,building_type,stories,size,filing_to_signoff_days,filing_to_signoff_months,filing_to_co_days,filing_to_co_months,has_co,pc_filed
402563864,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),479,15.7,,,False,Y
402563873,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),476,15.6,,,False,Y
402564079,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),399,13.1,,,False,Y
402564088,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),399,13.1,,,False,Y
402564319,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1272,41.8,,,False,Y
402564417,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),359,11.8,,,False,Y
402564435,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1932,63.5,,,False,Y
402564621,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),658,21.6,,,False,Y
402564630,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1137,37.4,,,False,Y
402564649,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1149,37.7,,,False,Y
402564658,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1137,37.4,,,False,Y
402564667,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1298,42.6,,,False,Y
402564676,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1150,37.8,,,False,Y
402564694,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1021,33.5,,,False,Y
402564701,2007,QUEENS,OTHERS,0,Small (1-3 fl),1592,52.3,,,False,
402564845,2007,QUEENS,OTHERS,1,Small (1-3 fl),1948,64.0,1948,64.0,True,Y
402565087,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1723,56.6,,,False,Y
402565112,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),742,24.4,,,False,N
402565121,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),742,24.4,,,False,N
402565130,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),742,24.4,,,False,N
402565489,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1069,35.1,,,False,Y
402565504,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1625,53.4,,,False,Y
402565782,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),988,32.5,,,False,Y
402566068,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),359,11.8,,,False,Y
402566246,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),304,10.0,,,False,Y
402566415,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1225,40.2,,,False,Y
402566585,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1477,48.5,,,False,Y
402566601,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1477,48.5,,,False,Y
402566610,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1477,48.5,,,False,Y
402566629,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1478,48.6,,,False,Y
402566638,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1477,48.5,,,False,Y
402566914,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1130,37.1,,,False,Y
402566923,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1125,37.0,,,False,Y
402566932,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1118,36.7,,,False,Y
402566941,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1112,36.5,,,False,Y
402566950,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1112,36.5,,,False,Y
402567003,2007,QUEENS,OTHERS,2,Small (1-3 fl),1771,58.2,,,False,Y
402567021,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),873,28.7,,,False,Y
402567245,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1235,40.6,,,False,Y
402567281,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),655,21.5,,,False,Y
402567307,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),655,21.5,,,False,Y
402567398,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),491,16.1,,,False,Y
402567432,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),697,22.9,,,False,Y
402567441,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),697,22.9,,,False,Y
402567566,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1391,45.7,,,False,Y
402567584,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),273,9.0,,,False,Y
402567655,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1039,34.1,,,False,Y
402567664,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1043,34.3,,,False,Y
402568066,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),523,17.2,,,False,Y
402568191,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),415,13.6,,,False,Y
402568208,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),415,13.6,,,False,Y
402568226,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2655,87.2,2655,87.2,True,Y
402568351,2007,QUEENS,OTHERS,0,Small (1-3 fl),1489,48.9,,,False,Y
402568388,2007,QUEENS,OTHERS,6,Mid (4-10 fl),866,28.4,,,False,Y
402568422,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),405,13.3,,,False,Y
402568431,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),3248,106.7,3096,101.7,True,Y
402568440,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2640,86.7,2640,86.7,True,Y
402568459,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2641,86.8,2641,86.8,True,Y
402568468,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2641,86.8,2641,86.8,True,Y
402568477,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1708,56.1,,,False,Y
402568486,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1677,55.1,,,False,Y
402568501,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1653,54.3,,,False,Y
402568967,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),253,8.3,,,False,Y
402568976,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),387,12.7,,,False,Y
402569074,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),254,8.3,,,False,Y
402569216,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1877,61.7,,,False,Y
402569555,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1084,35.6,,,False,Y
402569582,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),594,19.5,,,False,Y
402569626,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),590,19.4,,,False,Y
402569680,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1114,36.6,,,False,Y
402569699,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1108,36.4,,,False,Y
402569706,2007,QUEENS,OTHERS,2,Small (1-3 fl),1463,48.1,,,False,Y
402569724,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),988,32.5,,,False,Y
402569742,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1113,36.6,,,False,Y
402569751,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1156,38.0,,,False,Y
402569788,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),376,12.4,,,False,Y
402569804,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1294,42.5,,,False,Y
402569886,2007,QUEENS,OTHERS,9,Mid (4-10 fl),6609,217.1,6609,217.1,True,Y
402569902,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1700,55.8,,,False,Y
402570142,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1899,62.4,,,False,Y
402570151,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1126,37.0,,,False,Y
402570160,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1113,36.6,,,False,Y
402570179,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1351,44.4,,,False,Y
402570348,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),539,17.7,,,False,Y
402570357,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),539,17.7,,,False,Y
402570801,2007,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),645,21.2,,,False,
402571007,2007,QUEENS,OTHERS,6,Mid (4-10 fl),1532,50.3,,,False,Y
402571089,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),307,10.1,,,False,Y
402571169,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1310,43.0,,,False,Y
402571187,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1310,43.0,,,False,Y
402571301,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),3190,104.8,3104,102.0,True,Y
402571436,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),410,13.5,,,False,Y
402571445,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),410,13.5,,,False,Y
402571533,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),307,10.1,,,False,Y
402571677,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),528,17.3,,,False,N
402571695,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),344,11.3,,,False,Y
402571971,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2573,84.5,2573,84.5,True,Y
402572186,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),617,20.3,,,False,Y
402572195,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),617,20.3,,,False,Y
402572300,2009,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),811,26.6,,,False,
402572408,2007,QUEENS,OTHERS,0,Small (1-3 fl),1605,52.7,,,False,Y
402572444,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),496,16.3,,,False,Y
402572453,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),497,16.3,,,False,Y
402572621,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),296,9.7,,,False,Y
402572630,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),296,9.7,,,False,Y
402572827,2007,QUEENS,OTHERS,5,Mid (4-10 fl),2135,70.1,2135,70.1,True,Y
402572934,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1457,47.9,,,False,Y
402572943,2009,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),816,26.8,,,False,
402572952,2009,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),816,26.8,,,False,
402573014,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),359,11.8,,,False,Y
402573023,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),337,11.1,,,False,Y
402573050,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),337,11.1,,,False,Y
402573096,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),357,11.7,,,False,Y
402573201,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),2995,98.4,2995,98.4,True,Y
402573210,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),488,16.0,,,False,Y
402573443,2007,QUEENS,OTHERS,6,Mid (4-10 fl),590,19.4,,,False,Y
402573522,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),370,12.2,,,False,Y
402573531,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),364,12.0,,,False,Y
402573540,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),349,11.5,,,False,Y
402573568,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),370,12.2,,,False,Y
402573577,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),370,12.2,,,False,Y
402573586,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),366,12.0,,,False,Y
402573719,2007,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),619,20.3,,,False,Y
402573728,2007,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),616,20.2,,,False,Y
402573737,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),708,23.3,,,False,Y
402573746,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),708,23.3,,,False,Y
402573755,2007,QUEENS,OTHERS,3,Small (1-3 fl),673,22.1,,,False,Y
402573764,2007,QUEENS,OTHERS,3,Small (1-3 fl),496,16.3,,,False,Y
402574237,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),476,15.6,,,False,Y
402574246,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),476,15.6,,,False,Y
402574255,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),476,15.6,,,False,Y
402574638,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),723,23.8,,,False,Y
402574816,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),853,28.0,,,False,Y
402574932,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),764,25.1,,,False,Y
402575030,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1148,37.7,,,False,Y
402575049,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),488,16.0,,,False,Y
402575058,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),606,19.9,,,False,Y
402575147,2007,QUEENS,OTHERS,0,Small (1-3 fl),1958,64.3,1958,64.3,True,Y
402575174,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),633,20.8,,,False,Y
402575281,2007,QUEENS,OTHERS,5,Mid (4-10 fl),1306,42.9,,,False,Y
402575628,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),633,20.8,,,False,Y
402575726,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1007,33.1,,,False,Y
402575735,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),613,20.1,,,False,Y
402575744,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),619,20.3,,,False,Y
402575842,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),816,26.8,,,False,Y
402575851,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),811,26.6,,,False,Y
402576422,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),951,31.2,,,False,Y
402576565,2007,QUEENS,OTHERS,7,Mid (4-10 fl),2377,78.1,2377,78.1,True,Y
402576583,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),4677,153.6,4677,153.6,True,Y
402576592,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),4743,155.8,4743,155.8,True,Y
402576618,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),515,16.9,,,False,Y
402576627,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),487,16.0,,,False,Y
402576752,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),262,8.6,,,False,Y
402576761,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),262,8.6,,,False,Y
402576770,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),542,17.8,,,False,Y
402576789,2007,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),485,15.9,,,False,Y
402576798,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),547,18.0,,,False,Y
402576805,2007,QUEENS,1-2-3 FAMILY,0,Small (1-3 fl),490,16.1,,,False,Y
402576896,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1106,36.3,,,False,Y
402576903,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1106,36.3,,,False,Y
402577154,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2520,82.8,2520,82.8,True,Y
402577163,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2500,82.1,2500,82.1,True,Y
402577528,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),449,14.8,,,False,Y
402577573,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),454,14.9,,,False,Y
402577591,2007,QUEENS,OTHERS,7,Mid (4-10 fl),1861,61.1,,,False,Y
402577617,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1247,41.0,,,False,N
402577626,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),541,17.8,,,False,N
402577635,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),541,17.8,,,False,N
402577751,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1618,53.2,,,False,Y
402577788,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1650,54.2,,,False,N
402577902,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),1206,39.6,,,False,Y
402577975,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),260,8.5,,,False,Y
402577984,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),263,8.6,,,False,Y
402578019,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1008,33.1,,,False,Y
402578028,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1073,35.2,,,False,Y
402578037,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1076,35.3,,,False,Y
402578046,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1171,38.5,,,False,Y
402578055,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1415,46.5,,,False,Y
402578064,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1164,38.2,,,False,Y
402578073,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1170,38.4,,,False,Y
402578082,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1162,38.2,,,False,Y
402578091,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1169,38.4,,,False,Y
402578108,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1204,39.6,,,False,Y
402578117,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1170,38.4,,,False,Y
402578126,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1164,38.2,,,False,Y
402578135,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1975,64.9,1975,64.9,True,Y
402578144,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1164,38.2,,,False,Y
402578153,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1073,35.2,,,False,Y
402578162,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1073,35.2,,,False,Y
402578215,2007,QUEENS,OTHERS,11,Large (11-30 fl),1736,57.0,,,False,Y
402578670,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),396,13.0,,,False,Y
402579152,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),396,13.0,,,False,Y
402579367,2007,QUEENS,OTHERS,7,Mid (4-10 fl),1154,37.9,,,False,Y
402579401,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),456,15.0,,,False,Y
402579946,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),403,13.2,,,False,Y
402579955,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),396,13.0,,,False,Y
402580033,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),783,25.7,,,False,Y
402580159,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),993,32.6,,,False,Y
402580202,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1061,34.9,,,False,Y
402580211,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),944,31.0,,,False,Y
402580319,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1061,34.9,,,False,Y
402580328,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),893,29.3,,,False,Y
402580346,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1146,37.6,,,False,Y
402580355,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1510,49.6,,,False,Y
402580364,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1146,37.6,,,False,Y
402580373,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1155,37.9,,,False,Y
402580382,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1510,49.6,,,False,Y
402580391,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1160,38.1,,,False,Y
402580408,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1154,37.9,,,False,Y
402580694,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),447,14.7,,,False,Y
402580701,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),443,14.6,,,False,Y
402580747,2007,QUEENS,1-2-3 FAMILY,4,Mid (4-10 fl),1083,35.6,,,False,Y
402580818,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),477,15.7,,,False,Y
402580881,2007,QUEENS,OTHERS,0,Small (1-3 fl),1894,62.2,1894,62.2,True,
402580934,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),849,27.9,,,False,Y
402581112,2007,QUEENS,1-2-3 FAMILY,4,Mid (4-10 fl),1083,35.6,,,False,Y
402581121,2007,QUEENS,1-2-3 FAMILY,4,Mid (4-10 fl),1092,35.9,,,False,Y
402581130,2007,QUEENS,1-2-3 FAMILY,4,Mid (4-10 fl),1079,35.4,,,False,Y
402581149,2007,QUEENS,1-2-3 FAMILY,4,Mid (4-10 fl),1092,35.9,,,False,Y
402581167,2007,QUEENS,OTHERS,8,Mid (4-10 fl),1084,35.6,,,False,Y
402581194,2007,QUEENS,OTHERS,2,Small (1-3 fl),1128,37.1,,,False,Y
402581256,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2984,98.0,2984,98.0,True,N
402581265,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2984,98.0,2984,98.0,True,N
402581292,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),381,12.5,,,False,Y
402581309,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),381,12.5,,,False,Y
402581318,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),381,12.5,,,False,Y
402581719,2007,QUEENS,OTHERS,1,Small (1-3 fl),660,21.7,,,False,Y
402581728,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),477,15.7,,,False,Y
402581737,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),477,15.7,,,False,Y
402581746,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),477,15.7,,,False,Y
402581979,2007,QUEENS,OTHERS,1,Small (1-3 fl),482,15.8,,,False,Y
402582059,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),543,17.8,,,False,Y
402582068,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),692,22.7,,,False,Y
402582095,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),692,22.7,,,False,Y
402582175,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),543,17.8,,,False,Y
402582656,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1098,36.1,,,False,Y
402582736,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1520,49.9,,,False,Y
402582772,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),4179,137.3,4179,137.3,True,Y
402583003,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),397,13.0,,,False,Y
402583593,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),433,14.2,,,False,Y
402583922,2007,QUEENS,OTHERS,1,Small (1-3 fl),3348,110.0,3348,110.0,True,Y
402583940,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1296,42.6,,,False,Y
402583959,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),840,27.6,,,False,Y
402584299,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),1912,62.8,1912,62.8,True,Y
402584306,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),617,20.3,,,False,Y
402584413,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1088,35.7,,,False,Y
402584431,2007,QUEENS,OTHERS,0,Small (1-3 fl),1321,43.4,,,False,Y
402584440,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1081,35.5,,,False,Y
402584887,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),646,21.2,,,False,Y
402584903,2007,QUEENS,OTHERS,3,Small (1-3 fl),737,24.2,,,False,Y
402585207,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),721,23.7,,,False,Y
402585289,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),716,23.5,,,False,Y
402585332,2007,QUEENS,OTHERS,3,Small (1-3 fl),2446,80.4,2446,80.4,True,N
402585644,2007,QUEENS,OTHERS,3,Small (1-3 fl),1016,33.4,,,False,Y
402585715,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),818,26.9,,,False,N
402585724,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),800,26.3,,,False,N
402585733,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),800,26.3,,,False,N
402586279,2007,QUEENS,OTHERS,6,Mid (4-10 fl),1185,38.9,,,False,Y
402586288,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),442,14.5,,,False,Y
402586297,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),442,14.5,,,False,Y
402586377,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),456,15.0,,,False,Y
402586386,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),461,15.1,,,False,Y
402586625,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),586,19.3,,,False,Y
402586634,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),586,19.3,,,False,Y
402586661,2007,QUEENS,1-2-3 FAMILY,1,Small (1-3 fl),554,18.2,,,False,Y
402586698,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),839,27.6,,,False,Y
402586732,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2301,75.6,2301,75.6,True,Y
402586741,2007,QUEENS,1-2-3 FAMILY,2,Small (1-3 fl),2290,75.2,2290,75.2,True,Y
402586938,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1048,34.4,,,False,Y
402586947,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1048,34.4,,,False,Y
402587054,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1924,63.2,1924,63.2,True,Y
402587063,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),2380,78.2,2380,78.2,True,Y
402587072,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1924,63.2,1910,62.7,True,Y
402587081,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),1923,63.2,1910,62.7,True,Y
402587278,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),4466,146.7,4466,146.7,True,Y
402587287,2007,QUEENS,1-2-3 FAMILY,3,Small (1-3 fl),4471,146.9,4471,146.9,True,Y
